year,round,from_country_id,to_country_id,total_points,tele_points,jury_points,max points per country,perc_of_max
1957,final,at,nl,6,,,10,60.0
1957,final,at,fr,0,,,10,0.0
1957,final,at,dk,0,,,10,0.0
1957,final,at,lu,3,,,10,30.0
1957,final,at,de,0,,,10,0.0
1957,final,at,it,0,,,10,0.0
1957,final,at,gb,1,,,10,10.0
1957,final,at,be,0,,,10,0.0
1957,final,at,ch,0,,,10,0.0
1957,final,at,at,0,,,10,0.0
1957,final,be,nl,5,,,10,50.0
1957,final,be,fr,2,,,10,20.0
1957,final,be,dk,0,,,10,0.0
1957,final,be,lu,0,,,10,0.0
1957,final,be,de,1,,,10,10.0
1957,final,be,it,1,,,10,10.0
1957,final,be,gb,1,,,10,10.0
1957,final,be,be,0,,,10,0.0
1957,final,be,ch,0,,,10,0.0
1957,final,be,at,0,,,10,0.0
1957,final,dk,nl,3,,,10,30.0
1957,final,dk,fr,2,,,10,20.0
1957,final,dk,dk,0,,,10,0.0
1957,final,dk,lu,0,,,10,0.0
1957,final,dk,de,0,,,10,0.0
1957,final,dk,it,1,,,10,10.0
1957,final,dk,gb,0,,,10,0.0
1957,final,dk,be,2,,,10,20.0
1957,final,dk,ch,2,,,10,20.0
1957,final,dk,at,0,,,10,0.0
1957,final,fr,nl,4,,,10,40.0
1957,final,fr,fr,0,,,10,0.0
1957,final,fr,dk,0,,,10,0.0
1957,final,fr,lu,0,,,10,0.0
1957,final,fr,de,6,,,10,60.0
1957,final,fr,it,0,,,10,0.0
1957,final,fr,gb,0,,,10,0.0
1957,final,fr,be,0,,,10,0.0
1957,final,fr,ch,0,,,10,0.0
1957,final,fr,at,0,,,10,0.0
1957,final,de,nl,1,,,10,10.0
1957,final,de,fr,6,,,10,60.0
1957,final,de,dk,0,,,10,0.0
1957,final,de,lu,0,,,10,0.0
1957,final,de,de,0,,,10,0.0
1957,final,de,it,0,,,10,0.0
1957,final,de,gb,0,,,10,0.0
1957,final,de,be,2,,,10,20.0
1957,final,de,ch,1,,,10,10.0
1957,final,de,at,0,,,10,0.0
1957,final,it,nl,1,,,10,10.0
1957,final,it,fr,0,,,10,0.0
1957,final,it,dk,3,,,10,30.0
1957,final,it,lu,4,,,10,40.0
1957,final,it,de,1,,,10,10.0
1957,final,it,it,0,,,10,0.0
1957,final,it,gb,0,,,10,0.0
1957,final,it,be,0,,,10,0.0
1957,final,it,ch,1,,,10,10.0
1957,final,it,at,0,,,10,0.0
1957,final,lu,nl,3,,,10,30.0
1957,final,lu,fr,4,,,10,40.0
1957,final,lu,dk,0,,,10,0.0
1957,final,lu,lu,0,,,10,0.0
1957,final,lu,de,0,,,10,0.0
1957,final,lu,it,1,,,10,10.0
1957,final,lu,gb,1,,,10,10.0
1957,final,lu,be,0,,,10,0.0
1957,final,lu,ch,1,,,10,10.0
1957,final,lu,at,0,,,10,0.0
1957,final,nl,nl,0,,,10,0.0
1957,final,nl,fr,1,,,10,10.0
1957,final,nl,dk,5,,,10,50.0
1957,final,nl,lu,0,,,10,0.0
1957,final,nl,de,0,,,10,0.0
1957,final,nl,it,2,,,10,20.0
1957,final,nl,gb,1,,,10,10.0
1957,final,nl,be,0,,,10,0.0
1957,final,nl,ch,0,,,10,0.0
1957,final,nl,at,1,,,10,10.0
1957,final,ch,nl,7,,,10,70.0
1957,final,ch,fr,0,,,10,0.0
1957,final,ch,dk,0,,,10,0.0
1957,final,ch,lu,0,,,10,0.0
1957,final,ch,de,0,,,10,0.0
1957,final,ch,it,0,,,10,0.0
1957,final,ch,gb,2,,,10,20.0
1957,final,ch,be,1,,,10,10.0
1957,final,ch,ch,0,,,10,0.0
1957,final,ch,at,0,,,10,0.0
1957,final,gb,nl,1,,,10,10.0
1957,final,gb,fr,2,,,10,20.0
1957,final,gb,dk,2,,,10,20.0
1957,final,gb,lu,1,,,10,10.0
1957,final,gb,de,0,,,10,0.0
1957,final,gb,it,2,,,10,20.0
1957,final,gb,gb,0,,,10,0.0
1957,final,gb,be,0,,,10,0.0
1957,final,gb,ch,0,,,10,0.0
1957,final,gb,at,2,,,10,20.0
1958,final,at,fr,7,,,10,70.0
1958,final,at,ch,0,,,10,0.0
1958,final,at,it,1,,,10,10.0
1958,final,at,se,1,,,10,10.0
1958,final,at,be,0,,,10,0.0
1958,final,at,at,0,,,10,0.0
1958,final,at,de,1,,,10,10.0
1958,final,at,dk,0,,,10,0.0
1958,final,at,nl,0,,,10,0.0
1958,final,at,lu,0,,,10,0.0
1958,final,be,fr,1,,,10,10.0
1958,final,be,ch,2,,,10,20.0
1958,final,be,it,4,,,10,40.0
1958,final,be,se,1,,,10,10.0
1958,final,be,be,0,,,10,0.0
1958,final,be,at,1,,,10,10.0
1958,final,be,de,1,,,10,10.0
1958,final,be,dk,0,,,10,0.0
1958,final,be,nl,0,,,10,0.0
1958,final,be,lu,0,,,10,0.0
1958,final,dk,fr,9,,,10,90.0
1958,final,dk,ch,0,,,10,0.0
1958,final,dk,it,0,,,10,0.0
1958,final,dk,se,0,,,10,0.0
1958,final,dk,be,1,,,10,10.0
1958,final,dk,at,0,,,10,0.0
1958,final,dk,de,0,,,10,0.0
1958,final,dk,dk,0,,,10,0.0
1958,final,dk,nl,0,,,10,0.0
1958,final,dk,lu,0,,,10,0.0
1958,final,fr,fr,0,,,10,0.0
1958,final,fr,ch,3,,,10,30.0
1958,final,fr,it,1,,,10,10.0
1958,final,fr,se,0,,,10,0.0
1958,final,fr,be,0,,,10,0.0
1958,final,fr,at,3,,,10,30.0
1958,final,fr,de,2,,,10,20.0
1958,final,fr,dk,1,,,10,10.0
1958,final,fr,nl,0,,,10,0.0
1958,final,fr,lu,0,,,10,0.0
1958,final,de,fr,1,,,10,10.0
1958,final,de,ch,0,,,10,0.0
1958,final,de,it,4,,,10,40.0
1958,final,de,se,0,,,10,0.0
1958,final,de,be,5,,,10,50.0
1958,final,de,at,0,,,10,0.0
1958,final,de,de,0,,,10,0.0
1958,final,de,dk,0,,,10,0.0
1958,final,de,nl,0,,,10,0.0
1958,final,de,lu,0,,,10,0.0
1958,final,it,fr,6,,,10,60.0
1958,final,it,ch,4,,,10,40.0
1958,final,it,it,0,,,10,0.0
1958,final,it,se,0,,,10,0.0
1958,final,it,be,0,,,10,0.0
1958,final,it,at,0,,,10,0.0
1958,final,it,de,0,,,10,0.0
1958,final,it,dk,0,,,10,0.0
1958,final,it,nl,0,,,10,0.0
1958,final,it,lu,0,,,10,0.0
1958,final,lu,fr,1,,,10,10.0
1958,final,lu,ch,5,,,10,50.0
1958,final,lu,it,0,,,10,0.0
1958,final,lu,se,3,,,10,30.0
1958,final,lu,be,0,,,10,0.0
1958,final,lu,at,1,,,10,10.0
1958,final,lu,de,0,,,10,0.0
1958,final,lu,dk,0,,,10,0.0
1958,final,lu,nl,0,,,10,0.0
1958,final,lu,lu,0,,,10,0.0
1958,final,nl,fr,0,,,10,0.0
1958,final,nl,ch,6,,,10,60.0
1958,final,nl,it,1,,,10,10.0
1958,final,nl,se,2,,,10,20.0
1958,final,nl,be,0,,,10,0.0
1958,final,nl,at,0,,,10,0.0
1958,final,nl,de,0,,,10,0.0
1958,final,nl,dk,1,,,10,10.0
1958,final,nl,nl,0,,,10,0.0
1958,final,nl,lu,0,,,10,0.0
1958,final,se,fr,1,,,10,10.0
1958,final,se,ch,4,,,10,40.0
1958,final,se,it,1,,,10,10.0
1958,final,se,se,0,,,10,0.0
1958,final,se,be,1,,,10,10.0
1958,final,se,at,1,,,10,10.0
1958,final,se,de,1,,,10,10.0
1958,final,se,dk,1,,,10,10.0
1958,final,se,nl,0,,,10,0.0
1958,final,se,lu,0,,,10,0.0
1958,final,ch,fr,1,,,10,10.0
1958,final,ch,ch,0,,,10,0.0
1958,final,ch,it,1,,,10,10.0
1958,final,ch,se,3,,,10,30.0
1958,final,ch,be,1,,,10,10.0
1958,final,ch,at,2,,,10,20.0
1958,final,ch,de,0,,,10,0.0
1958,final,ch,dk,0,,,10,0.0
1958,final,ch,nl,1,,,10,10.0
1958,final,ch,lu,1,,,10,10.0
1959,final,at,nl,3,,,10,30.0
1959,final,at,gb,2,,,10,20.0
1959,final,at,fr,1,,,10,10.0
1959,final,at,ch,1,,,10,10.0
1959,final,at,dk,2,,,10,20.0
1959,final,at,it,0,,,10,0.0
1959,final,at,be,0,,,10,0.0
1959,final,at,de,0,,,10,0.0
1959,final,at,se,0,,,10,0.0
1959,final,at,at,0,,,10,0.0
1959,final,at,mc,1,,,10,10.0
1959,final,be,nl,3,,,10,30.0
1959,final,be,gb,2,,,10,20.0
1959,final,be,fr,2,,,10,20.0
1959,final,be,ch,1,,,10,10.0
1959,final,be,dk,0,,,10,0.0
1959,final,be,it,1,,,10,10.0
1959,final,be,be,0,,,10,0.0
1959,final,be,de,1,,,10,10.0
1959,final,be,se,0,,,10,0.0
1959,final,be,at,0,,,10,0.0
1959,final,be,mc,0,,,10,0.0
1959,final,dk,nl,0,,,10,0.0
1959,final,dk,gb,1,,,10,10.0
1959,final,dk,fr,4,,,10,40.0
1959,final,dk,ch,2,,,10,20.0
1959,final,dk,dk,0,,,10,0.0
1959,final,dk,it,0,,,10,0.0
1959,final,dk,be,2,,,10,20.0
1959,final,dk,de,0,,,10,0.0
1959,final,dk,se,1,,,10,10.0
1959,final,dk,at,0,,,10,0.0
1959,final,dk,mc,0,,,10,0.0
1959,final,fr,nl,4,,,10,40.0
1959,final,fr,gb,1,,,10,10.0
1959,final,fr,fr,0,,,10,0.0
1959,final,fr,ch,0,,,10,0.0
1959,final,fr,dk,0,,,10,0.0
1959,final,fr,it,3,,,10,30.0
1959,final,fr,be,0,,,10,0.0
1959,final,fr,de,2,,,10,20.0
1959,final,fr,se,0,,,10,0.0
1959,final,fr,at,0,,,10,0.0
1959,final,fr,mc,0,,,10,0.0
1959,final,de,nl,2,,,10,20.0
1959,final,de,gb,0,,,10,0.0
1959,final,de,fr,4,,,10,40.0
1959,final,de,ch,1,,,10,10.0
1959,final,de,dk,0,,,10,0.0
1959,final,de,it,0,,,10,0.0
1959,final,de,be,3,,,10,30.0
1959,final,de,de,0,,,10,0.0
1959,final,de,se,0,,,10,0.0
1959,final,de,at,0,,,10,0.0
1959,final,de,mc,0,,,10,0.0
1959,final,it,nl,7,,,10,70.0
1959,final,it,gb,0,,,10,0.0
1959,final,it,fr,1,,,10,10.0
1959,final,it,ch,0,,,10,0.0
1959,final,it,dk,1,,,10,10.0
1959,final,it,it,0,,,10,0.0
1959,final,it,be,0,,,10,0.0
1959,final,it,de,1,,,10,10.0
1959,final,it,se,0,,,10,0.0
1959,final,it,at,0,,,10,0.0
1959,final,it,mc,0,,,10,0.0
1959,final,mc,nl,1,,,10,10.0
1959,final,mc,gb,2,,,10,20.0
1959,final,mc,fr,2,,,10,20.0
1959,final,mc,ch,1,,,10,10.0
1959,final,mc,dk,1,,,10,10.0
1959,final,mc,it,1,,,10,10.0
1959,final,mc,be,1,,,10,10.0
1959,final,mc,de,0,,,10,0.0
1959,final,mc,se,0,,,10,0.0
1959,final,mc,at,1,,,10,10.0
1959,final,mc,mc,0,,,10,0.0
1959,final,nl,nl,0,,,10,0.0
1959,final,nl,gb,5,,,10,50.0
1959,final,nl,fr,0,,,10,0.0
1959,final,nl,ch,0,,,10,0.0
1959,final,nl,dk,1,,,10,10.0
1959,final,nl,it,0,,,10,0.0
1959,final,nl,be,1,,,10,10.0
1959,final,nl,de,0,,,10,0.0
1959,final,nl,se,3,,,10,30.0
1959,final,nl,at,0,,,10,0.0
1959,final,nl,mc,0,,,10,0.0
1959,final,se,nl,0,,,10,0.0
1959,final,se,gb,0,,,10,0.0
1959,final,se,fr,0,,,10,0.0
1959,final,se,ch,3,,,10,30.0
1959,final,se,dk,4,,,10,40.0
1959,final,se,it,1,,,10,10.0
1959,final,se,be,0,,,10,0.0
1959,final,se,de,0,,,10,0.0
1959,final,se,se,0,,,10,0.0
1959,final,se,at,2,,,10,20.0
1959,final,se,mc,0,,,10,0.0
1959,final,ch,nl,0,,,10,0.0
1959,final,ch,gb,3,,,10,30.0
1959,final,ch,fr,1,,,10,10.0
1959,final,ch,ch,0,,,10,0.0
1959,final,ch,dk,1,,,10,10.0
1959,final,ch,it,3,,,10,30.0
1959,final,ch,be,0,,,10,0.0
1959,final,ch,de,1,,,10,10.0
1959,final,ch,se,0,,,10,0.0
1959,final,ch,at,1,,,10,10.0
1959,final,ch,mc,0,,,10,0.0
1959,final,gb,nl,1,,,10,10.0
1959,final,gb,gb,0,,,10,0.0
1959,final,gb,fr,0,,,10,0.0
1959,final,gb,ch,5,,,10,50.0
1959,final,gb,dk,2,,,10,20.0
1959,final,gb,it,0,,,10,0.0
1959,final,gb,be,2,,,10,20.0
1959,final,gb,de,0,,,10,0.0
1959,final,gb,se,0,,,10,0.0
1959,final,gb,at,0,,,10,0.0
1959,final,gb,mc,0,,,10,0.0
1960,final,at,fr,1,,,10,10.0
1960,final,at,gb,3,,,10,30.0
1960,final,at,mc,0,,,10,0.0
1960,final,at,no,1,,,10,10.0
1960,final,at,de,2,,,10,20.0
1960,final,at,be,1,,,10,10.0
1960,final,at,at,0,,,10,0.0
1960,final,at,ch,2,,,10,20.0
1960,final,at,it,0,,,10,0.0
1960,final,at,se,0,,,10,0.0
1960,final,at,dk,0,,,10,0.0
1960,final,at,nl,0,,,10,0.0
1960,final,at,lu,0,,,10,0.0
1960,final,be,fr,3,,,10,30.0
1960,final,be,gb,1,,,10,10.0
1960,final,be,mc,0,,,10,0.0
1960,final,be,no,1,,,10,10.0
1960,final,be,de,2,,,10,20.0
1960,final,be,be,0,,,10,0.0
1960,final,be,at,1,,,10,10.0
1960,final,be,ch,0,,,10,0.0
1960,final,be,it,1,,,10,10.0
1960,final,be,se,0,,,10,0.0
1960,final,be,dk,0,,,10,0.0
1960,final,be,nl,1,,,10,10.0
1960,final,be,lu,0,,,10,0.0
1960,final,dk,fr,4,,,10,40.0
1960,final,dk,gb,0,,,10,0.0
1960,final,dk,mc,2,,,10,20.0
1960,final,dk,no,2,,,10,20.0
1960,final,dk,de,0,,,10,0.0
1960,final,dk,be,0,,,10,0.0
1960,final,dk,at,2,,,10,20.0
1960,final,dk,ch,0,,,10,0.0
1960,final,dk,it,0,,,10,0.0
1960,final,dk,se,0,,,10,0.0
1960,final,dk,dk,0,,,10,0.0
1960,final,dk,nl,0,,,10,0.0
1960,final,dk,lu,0,,,10,0.0
1960,final,fr,fr,0,,,10,0.0
1960,final,fr,gb,0,,,10,0.0
1960,final,fr,mc,3,,,10,30.0
1960,final,fr,no,1,,,10,10.0
1960,final,fr,de,4,,,10,40.0
1960,final,fr,be,0,,,10,0.0
1960,final,fr,at,0,,,10,0.0
1960,final,fr,ch,0,,,10,0.0
1960,final,fr,it,0,,,10,0.0
1960,final,fr,se,2,,,10,20.0
1960,final,fr,dk,0,,,10,0.0
1960,final,fr,nl,0,,,10,0.0
1960,final,fr,lu,0,,,10,0.0
1960,final,de,fr,1,,,10,10.0
1960,final,de,gb,1,,,10,10.0
1960,final,de,mc,7,,,10,70.0
1960,final,de,no,0,,,10,0.0
1960,final,de,de,0,,,10,0.0
1960,final,de,be,1,,,10,10.0
1960,final,de,at,0,,,10,0.0
1960,final,de,ch,0,,,10,0.0
1960,final,de,it,0,,,10,0.0
1960,final,de,se,0,,,10,0.0
1960,final,de,dk,0,,,10,0.0
1960,final,de,nl,0,,,10,0.0
1960,final,de,lu,0,,,10,0.0
1960,final,it,fr,0,,,10,0.0
1960,final,it,gb,2,,,10,20.0
1960,final,it,mc,0,,,10,0.0
1960,final,it,no,0,,,10,0.0
1960,final,it,de,0,,,10,0.0
1960,final,it,be,3,,,10,30.0
1960,final,it,at,1,,,10,10.0
1960,final,it,ch,1,,,10,10.0
1960,final,it,it,0,,,10,0.0
1960,final,it,se,1,,,10,10.0
1960,final,it,dk,0,,,10,0.0
1960,final,it,nl,1,,,10,10.0
1960,final,it,lu,1,,,10,10.0
1960,final,lu,fr,1,,,10,10.0
1960,final,lu,gb,5,,,10,50.0
1960,final,lu,mc,1,,,10,10.0
1960,final,lu,no,0,,,10,0.0
1960,final,lu,de,0,,,10,0.0
1960,final,lu,be,0,,,10,0.0
1960,final,lu,at,0,,,10,0.0
1960,final,lu,ch,1,,,10,10.0
1960,final,lu,it,1,,,10,10.0
1960,final,lu,se,0,,,10,0.0
1960,final,lu,dk,1,,,10,10.0
1960,final,lu,nl,0,,,10,0.0
1960,final,lu,lu,0,,,10,0.0
1960,final,mc,fr,5,,,10,50.0
1960,final,mc,gb,1,,,10,10.0
1960,final,mc,mc,0,,,10,0.0
1960,final,mc,no,0,,,10,0.0
1960,final,mc,de,2,,,10,20.0
1960,final,mc,be,0,,,10,0.0
1960,final,mc,at,0,,,10,0.0
1960,final,mc,ch,0,,,10,0.0
1960,final,mc,it,2,,,10,20.0
1960,final,mc,se,0,,,10,0.0
1960,final,mc,dk,0,,,10,0.0
1960,final,mc,nl,0,,,10,0.0
1960,final,mc,lu,0,,,10,0.0
1960,final,nl,fr,2,,,10,20.0
1960,final,nl,gb,5,,,10,50.0
1960,final,nl,mc,0,,,10,0.0
1960,final,nl,no,1,,,10,10.0
1960,final,nl,de,0,,,10,0.0
1960,final,nl,be,0,,,10,0.0
1960,final,nl,at,0,,,10,0.0
1960,final,nl,ch,0,,,10,0.0
1960,final,nl,it,1,,,10,10.0
1960,final,nl,se,1,,,10,10.0
1960,final,nl,dk,0,,,10,0.0
1960,final,nl,nl,0,,,10,0.0
1960,final,nl,lu,0,,,10,0.0
1960,final,no,fr,5,,,10,50.0
1960,final,no,gb,2,,,10,20.0
1960,final,no,mc,0,,,10,0.0
1960,final,no,no,0,,,10,0.0
1960,final,no,de,0,,,10,0.0
1960,final,no,be,0,,,10,0.0
1960,final,no,at,0,,,10,0.0
1960,final,no,ch,1,,,10,10.0
1960,final,no,it,0,,,10,0.0
1960,final,no,se,0,,,10,0.0
1960,final,no,dk,2,,,10,20.0
1960,final,no,nl,0,,,10,0.0
1960,final,no,lu,0,,,10,0.0
1960,final,se,fr,4,,,10,40.0
1960,final,se,gb,1,,,10,10.0
1960,final,se,mc,0,,,10,0.0
1960,final,se,no,0,,,10,0.0
1960,final,se,de,1,,,10,10.0
1960,final,se,be,4,,,10,40.0
1960,final,se,at,0,,,10,0.0
1960,final,se,ch,0,,,10,0.0
1960,final,se,it,0,,,10,0.0
1960,final,se,se,0,,,10,0.0
1960,final,se,dk,0,,,10,0.0
1960,final,se,nl,0,,,10,0.0
1960,final,se,lu,0,,,10,0.0
1960,final,ch,fr,1,,,10,10.0
1960,final,ch,gb,4,,,10,40.0
1960,final,ch,mc,1,,,10,10.0
1960,final,ch,no,4,,,10,40.0
1960,final,ch,de,0,,,10,0.0
1960,final,ch,be,0,,,10,0.0
1960,final,ch,at,0,,,10,0.0
1960,final,ch,ch,0,,,10,0.0
1960,final,ch,it,0,,,10,0.0
1960,final,ch,se,0,,,10,0.0
1960,final,ch,dk,0,,,10,0.0
1960,final,ch,nl,0,,,10,0.0
1960,final,ch,lu,0,,,10,0.0
1960,final,gb,fr,5,,,10,50.0
1960,final,gb,gb,0,,,10,0.0
1960,final,gb,mc,1,,,10,10.0
1960,final,gb,no,1,,,10,10.0
1960,final,gb,de,0,,,10,0.0
1960,final,gb,be,0,,,10,0.0
1960,final,gb,at,2,,,10,20.0
1960,final,gb,ch,0,,,10,0.0
1960,final,gb,it,0,,,10,0.0
1960,final,gb,se,0,,,10,0.0
1960,final,gb,dk,1,,,10,10.0
1960,final,gb,nl,0,,,10,0.0
1960,final,gb,lu,0,,,10,0.0
1961,final,at,lu,4,,,10,40.0
1961,final,at,gb,0,,,10,0.0
1961,final,at,ch,2,,,10,20.0
1961,final,at,fr,0,,,10,0.0
1961,final,at,dk,0,,,10,0.0
1961,final,at,it,0,,,10,0.0
1961,final,at,no,0,,,10,0.0
1961,final,at,yu,3,,,10,30.0
1961,final,at,es,0,,,10,0.0
1961,final,at,mc,0,,,10,0.0
1961,final,at,fi,0,,,10,0.0
1961,final,at,nl,0,,,10,0.0
1961,final,at,de,1,,,10,10.0
1961,final,at,se,0,,,10,0.0
1961,final,at,at,0,,,10,0.0
1961,final,at,be,0,,,10,0.0
1961,final,be,lu,0,,,10,0.0
1961,final,be,gb,1,,,10,10.0
1961,final,be,ch,0,,,10,0.0
1961,final,be,fr,0,,,10,0.0
1961,final,be,dk,0,,,10,0.0
1961,final,be,it,4,,,10,40.0
1961,final,be,no,5,,,10,50.0
1961,final,be,yu,0,,,10,0.0
1961,final,be,es,0,,,10,0.0
1961,final,be,mc,0,,,10,0.0
1961,final,be,fi,0,,,10,0.0
1961,final,be,nl,0,,,10,0.0
1961,final,be,de,0,,,10,0.0
1961,final,be,se,0,,,10,0.0
1961,final,be,at,0,,,10,0.0
1961,final,be,be,0,,,10,0.0
1961,final,dk,lu,1,,,10,10.0
1961,final,dk,gb,1,,,10,10.0
1961,final,dk,ch,0,,,10,0.0
1961,final,dk,fr,0,,,10,0.0
1961,final,dk,dk,0,,,10,0.0
1961,final,dk,it,4,,,10,40.0
1961,final,dk,no,1,,,10,10.0
1961,final,dk,yu,1,,,10,10.0
1961,final,dk,es,0,,,10,0.0
1961,final,dk,mc,0,,,10,0.0
1961,final,dk,fi,1,,,10,10.0
1961,final,dk,nl,0,,,10,0.0
1961,final,dk,de,1,,,10,10.0
1961,final,dk,se,0,,,10,0.0
1961,final,dk,at,0,,,10,0.0
1961,final,dk,be,0,,,10,0.0
1961,final,fi,lu,3,,,10,30.0
1961,final,fi,gb,0,,,10,0.0
1961,final,fi,ch,0,,,10,0.0
1961,final,fi,fr,1,,,10,10.0
1961,final,fi,dk,1,,,10,10.0
1961,final,fi,it,0,,,10,0.0
1961,final,fi,no,2,,,10,20.0
1961,final,fi,yu,0,,,10,0.0
1961,final,fi,es,0,,,10,0.0
1961,final,fi,mc,3,,,10,30.0
1961,final,fi,fi,0,,,10,0.0
1961,final,fi,nl,0,,,10,0.0
1961,final,fi,de,0,,,10,0.0
1961,final,fi,se,0,,,10,0.0
1961,final,fi,at,0,,,10,0.0
1961,final,fi,be,0,,,10,0.0
1961,final,fr,lu,1,,,10,10.0
1961,final,fr,gb,0,,,10,0.0
1961,final,fr,ch,0,,,10,0.0
1961,final,fr,fr,0,,,10,0.0
1961,final,fr,dk,0,,,10,0.0
1961,final,fr,it,1,,,10,10.0
1961,final,fr,no,0,,,10,0.0
1961,final,fr,yu,2,,,10,20.0
1961,final,fr,es,2,,,10,20.0
1961,final,fr,mc,0,,,10,0.0
1961,final,fr,fi,1,,,10,10.0
1961,final,fr,nl,1,,,10,10.0
1961,final,fr,de,0,,,10,0.0
1961,final,fr,se,2,,,10,20.0
1961,final,fr,at,0,,,10,0.0
1961,final,fr,be,0,,,10,0.0
1961,final,de,lu,5,,,10,50.0
1961,final,de,gb,0,,,10,0.0
1961,final,de,ch,0,,,10,0.0
1961,final,de,fr,4,,,10,40.0
1961,final,de,dk,0,,,10,0.0
1961,final,de,it,0,,,10,0.0
1961,final,de,no,0,,,10,0.0
1961,final,de,yu,0,,,10,0.0
1961,final,de,es,0,,,10,0.0
1961,final,de,mc,0,,,10,0.0
1961,final,de,fi,0,,,10,0.0
1961,final,de,nl,1,,,10,10.0
1961,final,de,de,0,,,10,0.0
1961,final,de,se,0,,,10,0.0
1961,final,de,at,0,,,10,0.0
1961,final,de,be,0,,,10,0.0
1961,final,it,lu,3,,,10,30.0
1961,final,it,gb,1,,,10,10.0
1961,final,it,ch,2,,,10,20.0
1961,final,it,fr,0,,,10,0.0
1961,final,it,dk,0,,,10,0.0
1961,final,it,it,0,,,10,0.0
1961,final,it,no,0,,,10,0.0
1961,final,it,yu,0,,,10,0.0
1961,final,it,es,0,,,10,0.0
1961,final,it,mc,0,,,10,0.0
1961,final,it,fi,2,,,10,20.0
1961,final,it,nl,2,,,10,20.0
1961,final,it,de,0,,,10,0.0
1961,final,it,se,0,,,10,0.0
1961,final,it,at,0,,,10,0.0
1961,final,it,be,0,,,10,0.0
1961,final,lu,lu,0,,,10,0.0
1961,final,lu,gb,8,,,10,80.0
1961,final,lu,ch,0,,,10,0.0
1961,final,lu,fr,1,,,10,10.0
1961,final,lu,dk,0,,,10,0.0
1961,final,lu,it,0,,,10,0.0
1961,final,lu,no,0,,,10,0.0
1961,final,lu,yu,0,,,10,0.0
1961,final,lu,es,0,,,10,0.0
1961,final,lu,mc,0,,,10,0.0
1961,final,lu,fi,0,,,10,0.0
1961,final,lu,nl,0,,,10,0.0
1961,final,lu,de,0,,,10,0.0
1961,final,lu,se,0,,,10,0.0
1961,final,lu,at,0,,,10,0.0
1961,final,lu,be,1,,,10,10.0
1961,final,mc,lu,4,,,10,40.0
1961,final,mc,gb,0,,,10,0.0
1961,final,mc,ch,2,,,10,20.0
1961,final,mc,fr,2,,,10,20.0
1961,final,mc,dk,0,,,10,0.0
1961,final,mc,it,1,,,10,10.0
1961,final,mc,no,0,,,10,0.0
1961,final,mc,yu,0,,,10,0.0
1961,final,mc,es,1,,,10,10.0
1961,final,mc,mc,0,,,10,0.0
1961,final,mc,fi,0,,,10,0.0
1961,final,mc,nl,0,,,10,0.0
1961,final,mc,de,0,,,10,0.0
1961,final,mc,se,0,,,10,0.0
1961,final,mc,at,0,,,10,0.0
1961,final,mc,be,0,,,10,0.0
1961,final,nl,lu,1,,,10,10.0
1961,final,nl,gb,3,,,10,30.0
1961,final,nl,ch,2,,,10,20.0
1961,final,nl,fr,0,,,10,0.0
1961,final,nl,dk,1,,,10,10.0
1961,final,nl,it,1,,,10,10.0
1961,final,nl,no,0,,,10,0.0
1961,final,nl,yu,1,,,10,10.0
1961,final,nl,es,1,,,10,10.0
1961,final,nl,mc,0,,,10,0.0
1961,final,nl,fi,0,,,10,0.0
1961,final,nl,nl,0,,,10,0.0
1961,final,nl,de,0,,,10,0.0
1961,final,nl,se,0,,,10,0.0
1961,final,nl,at,0,,,10,0.0
1961,final,nl,be,0,,,10,0.0
1961,final,no,lu,0,,,10,0.0
1961,final,no,gb,0,,,10,0.0
1961,final,no,ch,0,,,10,0.0
1961,final,no,fr,0,,,10,0.0
1961,final,no,dk,8,,,10,80.0
1961,final,no,it,0,,,10,0.0
1961,final,no,no,0,,,10,0.0
1961,final,no,yu,0,,,10,0.0
1961,final,no,es,2,,,10,20.0
1961,final,no,mc,0,,,10,0.0
1961,final,no,fi,0,,,10,0.0
1961,final,no,nl,0,,,10,0.0
1961,final,no,de,0,,,10,0.0
1961,final,no,se,0,,,10,0.0
1961,final,no,at,0,,,10,0.0
1961,final,no,be,0,,,10,0.0
1961,final,es,lu,2,,,10,20.0
1961,final,es,gb,3,,,10,30.0
1961,final,es,ch,1,,,10,10.0
1961,final,es,fr,2,,,10,20.0
1961,final,es,dk,0,,,10,0.0
1961,final,es,it,0,,,10,0.0
1961,final,es,no,1,,,10,10.0
1961,final,es,yu,0,,,10,0.0
1961,final,es,es,0,,,10,0.0
1961,final,es,mc,1,,,10,10.0
1961,final,es,fi,0,,,10,0.0
1961,final,es,nl,0,,,10,0.0
1961,final,es,de,0,,,10,0.0
1961,final,es,se,0,,,10,0.0
1961,final,es,at,0,,,10,0.0
1961,final,es,be,0,,,10,0.0
1961,final,se,lu,1,,,10,10.0
1961,final,se,gb,0,,,10,0.0
1961,final,se,ch,4,,,10,40.0
1961,final,se,fr,1,,,10,10.0
1961,final,se,dk,2,,,10,20.0
1961,final,se,it,0,,,10,0.0
1961,final,se,no,0,,,10,0.0
1961,final,se,yu,0,,,10,0.0
1961,final,se,es,1,,,10,10.0
1961,final,se,mc,0,,,10,0.0
1961,final,se,fi,0,,,10,0.0
1961,final,se,nl,0,,,10,0.0
1961,final,se,de,1,,,10,10.0
